Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA60,MA120,EMA5,EMA20,EMA60,EMA120,BOL_AVG,BOL_H1,BOL_L1,BOL_H2,BOL_L2,RSI,MACD,MACD_SIGNAL,OBV
2013-10-25,18.9757137298584,19.043928146362305,18.753929138183594,18.784286499023438,16.310544967651367,337792000,16.274946212768555,15.492658329010009,,,16.2219328418256,15.637506907742022,15.174727536799553,14.9984418754697,15.492658329010009,16.547005697147334,14.438310960872686,16.01983201307867,14.965484644941347,77.36383431794317,,,2792991600
2013-10-28,18.894285202026367,18.96428680419922,18.686071395874023,18.924285888671875,16.432104110717773,550440800,16.327787780761717,15.57503900527954,,,16.291989931456325,15.713182831834951,15.215952998239494,15.022138771920082,15.57503900527954,16.65360092087672,14.496477089682362,16.11431996307813,15.035758047480952,79.06686236949736,,,3343432400
2013-10-29,19.15250015258789,19.258928298950195,18.376428604125977,18.452856063842773,16.02276039123535,635807200,16.30800132751465,15.619570875167847,,,16.202246751382667,15.742666408920703,15.242405699649193,15.038677972239343,15.619570875167847,16.694674118645654,14.54446763169004,16.15712249690675,15.082019253428943,62.11858150655441,,,2707625200
2013-10-30,18.5575008392334,18.84000015258789,18.46500015258789,18.746429443359375,16.27766990661621,354163600,16.307627868652343,15.674367380142211,,,16.227387803127183,15.793619122986943,15.27634878840221,15.059157177766235,15.674367380142211,16.767081849184034,14.581652911100388,16.220724614663123,15.1280101456213,66.87969059183453,,,3061788800
2013-10-31,18.75,18.83892822265625,18.616785049438477,18.667856216430664,16.209442138671875,275696400,16.250504302978516,15.735288429260255,,,16.221405914975414,15.833221314956937,15.306942013001215,15.07817015232666,15.735288429260255,16.80316717041827,14.66740968810224,16.26922779983926,15.201349058681247,64.54149561206631,,,2786092400
2013-11-01,18.71500015258789,18.742856979370117,18.4228572845459,18.572500228881836,16.126644134521484,274890000,16.21372413635254,15.79265866279602,,,16.189818654824105,15.861166345391656,15.333817492395323,15.095500300792692,15.79265866279602,16.811683599590133,14.773633726001908,16.302171131193077,15.283146194398965,61.721388872011936,,,2511202400
2013-11-04,18.610713958740234,18.815000534057617,18.528928756713867,18.8125,16.335041046142578,244627600,16.1943115234375,15.853130102157593,,,16.23822611859693,15.906297269272695,15.366644494157526,15.115988577575335,15.853130102157593,16.848757172357853,14.857503031957332,16.350943637257725,15.355316567057463,65.77486638016904,0.3288925994090999,,2755830000
2013-11-05,18.735000610351562,18.88892936706543,18.678571701049805,18.766071319580078,16.294721603393555,265213200,16.24870376586914,15.922144794464112,,,16.257057946862474,15.943290062998491,15.397073251837396,15.135471768084727,15.922144794464112,16.831410363385036,15.012879225543188,16.376777578924575,15.467512010003649,64.35495412751607,0.3195376936768408,,2490616800
2013-11-06,18.719642639160156,18.7450008392334,18.507143020629883,18.604286193847656,16.248565673828125,223375600,16.242882919311523,15.980091285705566,,,16.25422718918436,15.97236393069655,15.424991036164961,15.153870014460653,15.980091285705566,16.81024053477,15.149942036641132,16.395165910237782,15.565016661173349,62.68665361541525,0.3048849418850743,,2267241200
2013-11-07,18.556428909301758,18.68535614013672,18.299285888671875,18.303213119506836,15.98562240600586,262620400,16.19811897277832,16.020161437988282,,,16.164692261458192,15.973626642630771,15.443372392553187,15.167617987874625,16.020161437988282,16.76113633838378,15.279186537592787,16.39064888818603,15.649673987790534,54.08489029662708,0.268954862086499,,2004620800
2013-11-08,18.377857208251953,18.611785888671875,18.306785583496094,18.591428756713867,16.237333297729492,279316800,16.220256805419922,16.067901849746704,,,16.188905940215292,15.998741562163982,15.469403897640934,15.185299232665615,16.067901849746704,16.727316473778668,15.40848722571474,16.397609161762688,15.738194537730722,59.775142915241524,0.2578190033266914,,2283937600
2013-11-11,18.57107162475586,18.631071090698242,18.37178611755371,18.537500381469727,16.19024085998535,227452400,16.191296768188476,16.108279323577882,,,16.18935091347198,16.01697959052792,15.493037896406324,15.20190983807586,16.108279323577882,16.68470715494189,15.531851492213875,16.396493239259886,15.820065407895878,58.31894819789162,0.24239955765976973,,2056485200
2013-11-12,18.48821449279785,18.711429595947266,18.46428680419922,18.571786880493164,16.22017478942871,204276800,16.17638740539551,16.146059942245483,,,16.19962553879089,16.036331514232756,15.516878450275911,15.218740663718057,16.146059942245483,16.637648044966323,15.654471839524641,16.391853993605903,15.900265890885063,59.00262697595422,0.22994429907108227,,2260762000
2013-11-13,18.5,18.65178680419922,18.46285629272461,18.593929290771484,16.23952293395996,197220800,16.174578857421874,16.18104019165039,,,16.212924670513914,16.0556830780163,15.540571712036042,15.235613097936932,16.18104019165039,16.58228416575064,15.779796217550139,16.381662178700513,15.980418204600264,59.465433253015945,0.219108899466244,,2457982800
2013-11-14,18.671785354614258,18.902856826782227,18.638214111328125,18.862857818603516,16.474395751953125,282419200,16.272333526611327,16.2225079536438,,,16.300081697660318,16.095560475534093,15.571188893672668,15.256088844284308,16.2225079536438,16.556260075542774,15.888755831744826,16.389384014593286,16.05563189269431,64.67815675158008,0.22685895192953076,0.2579967135995666,2740402000
2013-11-15,18.806428909301758,18.89607048034668,18.731786727905273,18.749643325805664,16.37551498413086,317920400,16.2999698638916,16.252224254608155,,,16.325226126483834,16.122222809686164,15.597560240900805,15.274591755686732,16.252224254608155,16.519802990796297,15.984645518420013,16.386013622702226,16.118434886514084,61.11487753745846,0.2224577186550647,0.25088891461066626,2422481600
2013-11-18,18.749643325805664,18.828214645385742,18.507143020629883,18.522499084472656,16.17713165283203,244944000,16.297348022460938,16.252686023712158,,,16.275861301933233,16.127452223319104,15.616562582275598,15.289509770515581,16.252686023712158,16.519683256361468,15.985688791062847,16.386184640036813,16.119187407387503,54.61396986283782,0.20064887734034542,0.2408409071566021,2177537600
2013-11-19,18.536785125732422,18.692142486572266,18.49892807006836,18.555356979370117,16.205829620361328,208938800,16.294478988647462,16.25689287185669,,,16.25251740807593,16.134916737323124,15.635882813032508,15.30465555315766,16.25689287185669,16.51778124877833,15.996004494935049,16.38733706031751,16.126448683395868,55.35381705747895,0.18356487796687304,0.22938570131865632,2386476400
2013-11-20,18.543928146362305,18.586429595947266,18.368928909301758,18.39285659790039,16.06390380859375,193916800,16.25935516357422,16.24611120223999,,,16.18964620824854,16.12815360125366,15.64991628829681,15.317205111098755,16.24611120223999,16.52053122785052,15.971691176629463,16.383321215045257,16.108901189434725,50.93195574067354,0.1567663535535857,0.21486183176564222,2192559600
2013-11-21,18.485713958740234,18.614643096923828,18.34535789489746,18.61214256286621,16.255422592163086,262026800,16.215560531616212,16.234129333496092,,,16.21157166955339,16.14027445753075,15.669768953997343,15.332712838058496,16.234129333496092,16.482469115832107,15.985789551160078,16.358299224664098,16.109959442328087,56.03573656820301,0.14926169917202614,0.201741805246919,2454586400
2013-11-22,18.554285049438477,18.648571014404297,18.51892852783203,18.564285278320312,16.213624954223633,223725600,16.183182525634766,16.229283332824707,,,16.212256097776805,16.14726021912055,15.687600298267057,15.347273368904203,16.229283332824707,16.475114460808157,15.983452204841257,16.352198896816432,16.106367768832982,54.69854361480665,0.13834671166797818,0.18906278653113084,2230860800
2013-11-25,18.60785675048828,18.781070709228516,18.60714340209961,18.704999923706055,16.33652687072754,229311600,16.215061569213866,16.224504470825195,,,16.253679688760386,16.165285614511692,15.708876579331335,15.363624666455003,16.224504470825195,16.457093849047276,15.991915092603115,16.340799159936235,16.108209781714155,57.88124653585216,0.13802262406633403,0.1788547540381715,2460172400
2013-11-26,18.718570709228516,19.147857666015625,18.71428680419922,19.049999237060547,16.637836456298828,401382800,16.301462936401368,16.25525827407837,,,16.381731944606535,16.21029045658666,15.739334280215514,15.384686018353248,16.25525827407837,16.533671585870128,15.976844962286611,16.394464929974248,16.11605161818249,64.47147015964458,0.16023189417824213,0.17513018206618564,2861555200
2013-11-27,19.153928756713867,19.5,19.049999237060547,19.498571395874023,17.02960777282715,363448400,16.49460372924805,16.292855167388915,,,16.597690554013408,16.28832067718099,15.7816383291536,15.411874807683397,16.292855167388915,16.73748054608924,15.848229788688588,16.51516785673908,16.07054247803875,70.85659394112234,0.20705872770204437,0.1815158911933574,3225003600
2013-11-29,19.624286651611328,19.940357208251953,19.56464385986328,19.859643936157227,17.3449649810791,318127600,16.71251220703125,16.349631309509277,,,16.846782029701973,16.38895346802843,15.83289494069214,15.44382671137589,16.349631309509277,16.994374004086033,15.704888614932521,16.672002656797655,16.0272599622209,74.78491777816592,0.2665434745376345,0.19852140786221284,3543131200
2013-12-02,19.928571701049805,20.15464210510254,19.672143936157227,19.686786651611328,17.193994522094727,472544800,16.90858612060547,16.402998828887938,,,16.962519527166226,16.465624044606173,15.877521156475831,15.472755104941491,16.402998828887938,17.14010648189306,15.665891175882816,16.771552655390497,16.03444500238538,69.92558146210186,0.2980675731988143,0.21843064092953315,3070586400
2013-12-03,19.939285278320312,20.22785758972168,19.917142868041992,20.2257137298584,17.664682388305664,450968000,17.174217224121094,16.469480895996092,,,17.196573814212705,16.57982007733946,15.936116606699759,15.508985307972305,16.469480895996092,17.396233730415254,15.54272806157693,16.932857313205673,16.00610447878651,75.31173998025835,0.3569169096459248,0.2461278946728115,3521554400
2013-12-04,20.196428298950195,20.328214645385742,20.029285430908203,20.178571701049805,17.623510360717773,377809600,17.371352005004884,16.535920333862304,,,17.338885996381062,16.679219151946917,15.991440992077399,15.543936135290412,16.535920333862304,17.591491577912212,15.480349089812396,17.063705955887258,16.00813471183735,74.06225013877659,0.3956721321869807,0.27603674217564533,3143744800
2013-12-05,20.451786041259766,20.540714263916016,20.22892951965332,20.282142639160156,17.713964462280273,447580000,17.50822334289551,16.609190273284913,,,17.463912151680802,16.777766324359618,16.047917171428313,15.579804372100163,16.609190273284913,17.778125117347834,15.440255429221992,17.193657695316375,16.02472285125345,75.04194640670096,0.42874253820918184,0.30657790138235264,3591324800
2013-12-06,20.206785202026367,20.241071701049805,19.984643936157227,20.000713348388672,17.468172073364258,344352400,17.53286476135254,16.683317756652833,,,17.465332125575287,16.843519252836252,16.094482905918017,15.611017061377257,16.683317756652833,17.8735902909346,15.493045222371064,17.278454023793717,16.08818148951195,67.57303309550082,0.43015907556992516,0.33129413621986714,3246972400
2013-12-09,20.032142639160156,20.34214210510254,20.032142639160156,20.229642868041992,17.668109893798828,320493600,17.627687835693358,16.7548565864563,,,17.532924714983135,16.92205169483269,16.14607723338952,15.645018595797449,16.7548565864563,18.00285402954172,15.506859143370878,17.37885530799901,16.130857864913587,70.17358535748366,0.4423162563223215,0.35349856024035803,3567466000
2013-12-10,20.127857208251953,20.281429290771484,20.042856216430664,20.198213577270508,17.640663146972656,278269600,17.622883987426757,16.827377700805663,,,17.56883752564631,16.99049088075078,16.19508005022831,15.678004456147454,16.827377700805663,18.10543459673033,15.549320804880994,17.466406148767998,16.188349252843327,69.35135255366124,0.4446109878621698,0.3717210457647204,3289196400
2013-12-11,20.25,20.391786575317383,19.988929748535156,20.04857063293457,17.509965896606445,359718800,17.60017509460449,16.891867256164552,,,17.549213649299688,17.039964691784654,16.23819106158497,15.708284810535206,16.891867256164552,18.1710810774957,15.612653434833403,17.531474166830126,16.25226034549898,65.42042745689427,0.4309160710865463,0.3835600508290856,2929477600
2013-12-12,20.07642936706543,20.19071388244629,20.00107192993164,20.019285202026367,17.484392166137695,262290000,17.554260635375975,16.95411071777344,,,17.52760648824569,17.082291117913517,16.279050114193257,15.737641956908801,16.95411071777344,18.220759066532523,15.687462369014355,17.58743489215298,16.320786543393897,64.6482644008545,0.41323564131227997,0.3894951689257245,2667187600
2013-12-13,20.10178565979004,20.10285758972168,19.773929595947266,19.801071166992188,17.29380989074707,332822000,17.51938819885254,16.995081424713135,,,17.449674289079486,17.102435762945284,16.312320926539282,15.763363740939187,16.995081424713135,18.249344705256004,15.740818144170266,17.62221306498457,16.3679497844417,59.05429321394048,0.37947107018946014,0.38749034917847164,2334365600
2013-12-16,19.8221435546875,20.09428596496582,19.821786880493164,19.91071319580078,17.389564514160156,282592800,17.463679122924805,17.045783901214598,,,17.42963769743971,17.12978135829908,16.34764038842849,15.790243092562676,17.045783901214598,18.276353072174675,15.815214730254521,17.66106848669464,16.430499315734558,60.88560342946434,0.35633143519240207,0.3812585663812577,2616958400
2013-12-17,19.850357055664062,19.979999542236328,19.76357078552246,19.82107162475586,17.311277389526367,229902400,17.39780197143555,17.102491188049317,,,17.390184261468598,17.14706669460644,16.37923504420219,15.815384155322407,17.102491188049317,18.26728554871835,15.937696827380286,17.684888368383834,16.5200940077148,58.57880663587555,0.32789620768611627,0.37058609464222947,2387056000
2013-12-18,19.632143020629883,19.694643020629883,19.242856979370117,19.67035675048828,17.179643630981445,565863200,17.331737518310547,17.15118188858032,,,17.320004051306213,17.15016925997549,16.405477948686755,15.837933898721731,17.15118188858032,18.23688591761916,16.065477859541485,17.69403390309974,16.608329874060903,54.81801191731669,0.29138048793047133,0.35474497329987786,1821192800
2013-12-19,19.625,19.64285659790039,19.418928146362305,19.44499969482422,16.982824325561523,320308800,17.231423950195314,17.197127914428712,,,17.20761080939132,17.134231647174158,16.424407338092486,15.856857707429828,17.197127914428712,18.159912011521392,16.234343817336033,17.678519962975052,16.715735865882372,49.68202945012126,0.24375004509206022,0.33254598765831433,1500884000
2013-12-20,19.479642868041992,19.70035743713379,19.457857131958008,19.60785675048828,17.12505531311035,436413600,17.197673034667968,17.240609550476073,,,17.180092310630997,17.133357710596652,16.44737940284717,15.877819651325375,17.240609550476073,18.09699120126397,16.384227899688174,17.668800375870024,16.81241872508212,53.101584763519675,0.21500102996509796,0.30903699611967106,1937297600
2013-12-23,20.28571319580078,20.382856369018555,20.09857177734375,20.3603572845459,17.78227424621582,501306400,17.2762149810791,17.319042015075684,16.346994558970135,,17.380819622492606,17.195159285417525,16.491146446892042,15.909298239670672,17.319042015075684,18.058781731417955,16.579302298733413,17.68891187324682,16.94917215690455,64.95356436807694,0.24245443978611902,0.29572048485296065,2438604000
2013-12-24,20.353214263916016,20.424285888671875,20.215356826782227,20.273929595947266,17.706798553466797,167554800,17.355319213867187,17.387555599212646,16.39569969177246,,17.48947926615067,17.24388683475555,16.531003893009245,15.939008988659038,17.387555599212646,17.984108403184717,16.791002795240576,17.68583200119868,17.089279197226613,62.984991354796186,0.25517965501308026,0.28761231888498456,2271049200
2013-12-26,20.28928565979004,20.33928680419922,20.12071418762207,20.139286041259766,17.589200973510742,204008000,17.43723068237305,17.43512382507324,16.43665099143982,,17.522719835270696,17.27677389558938,16.565698879255194,15.9662848892351,17.43512382507324,17.9215143480823,16.94873330206418,17.67831908657777,17.191928563568712,59.93696146637491,0.2528605191971067,0.28066195894740903,2067041200
2013-12-27,20.136428833007812,20.157499313354492,19.98214340209961,20.00321388244629,17.47035789489746,225884400,17.534737396240235,17.457161331176756,16.474794626235962,,17.505265855146284,17.295210466952053,16.59535983058773,15.991145600072494,17.457161331176756,17.904567871064668,17.009754791288845,17.680864601120714,17.2334580612328,56.93817276695099,0.2386815715408268,0.2722658814660926,1841156800
2013-12-30,19.909286499023438,20.00321388244629,19.7257137298584,19.804285049438477,17.296613693237305,253629600,17.569049072265624,17.454743766784667,16.513221168518065,,17.43571513450996,17.295344107550648,16.618351760510667,16.012723585083485,17.454743766784667,17.905214990799244,17.00427254277009,17.679979378791955,17.229508154777378,52.780540395523964,0.21099275519289407,0.2600112562114529,1587527200
2013-12-31,19.791786193847656,20.045713424682617,19.78571319580078,20.036428451538086,17.499357223510742,223084400,17.51246566772461,17.470011901855468,16.555223131179808,,17.456929164176888,17.314773928118274,16.64723718552706,16.037296041916996,17.470011901855468,17.90365701757824,17.036366786132696,17.686834459716856,17.25318934399408,56.749319037843506,0.2030680353387737,0.24862261203691705,1810611600
2014-01-02,19.845714569091797,19.89392852783203,19.71500015258789,19.754642486572266,17.25325584411621,234684800,17.42175712585449,17.449440574645998,16.590683857599895,,17.389038057489998,17.30891506297522,16.667106649743097,16.057394551044258,17.449440574645998,17.883236891284227,17.015644258007768,17.666338732965112,17.232542416326883,51.13140234016183,0.1749130247282764,0.23388069457518892,1575926800
2014-01-03,19.7450008392334,19.774999618530273,19.301071166992188,19.320714950561523,16.87427520751953,392467600,17.27877197265625,17.411978816986085,16.623347981770834,,17.217450440833176,17.26752079102706,16.67389906147347,16.070896710655422,17.411978816986085,17.907495273548854,16.916462360423317,17.65973704526747,17.1642205887047,43.920785825818385,0.12062887133366829,0.2112303299268848,1183459200
2014-01-06,19.194643020629883,19.5285701751709,19.05714225769043,19.426071166992188,16.96629524230957,412610800,17.177959442138672,17.374595355987548,16.65462563832601,,17.13373204132531,17.238832643530156,16.683485821500884,16.085696686385244,17.374595355987548,17.88671925333016,16.862471458644936,17.630657304658854,17.118533407316242,45.91517620115372,0.08406449328600019,0.1857971625987079,1596070000
2014-01-07,19.440000534057617,19.498571395874023,19.211429595947266,19.28714370727539,16.844959259033203,317209200,17.08762855529785,17.343434715270995,16.68230463663737,,17.037474447227943,17.201320892625684,16.688780032567518,16.098246480974467,17.343434715270995,17.90503483375844,16.78183459678355,17.624234774514715,17.062634656027274,43.70788348020828,0.044779964887165846,0.15759372305639952,1278860800
2014-01-08,19.243213653564453,19.484285354614258,19.238929748535156,19.409286499023438,16.951635360717773,258529600,16.97808418273926,17.307610988616943,16.710123141606648,,17.00886141839122,17.177541318158266,16.697398240047853,16.11235208229254,17.307610988616943,17.87339889141088,16.741823085823007,17.59050494001391,17.024717037219975,46.15854142748667,0.022000949724603203,0.13047516839004025,1537390400
2014-01-09,19.5285701751709,19.53071403503418,19.11964225769043,19.161428451538086,16.735157012939453,279148800,16.874464416503905,17.262335681915282,16.732664235432942,,16.917626616573965,17.135409479565997,16.698636232601675,16.122646378666868,17.262335681915282,17.85993324288187,16.664738120948694,17.561134462398574,16.96353690143199,42.14849666236426,-0.013365508128380554,0.10170703308635609,1258241600
2014-01-10,19.27964210510254,19.314285278320312,18.96821403503418,19.033571243286133,16.623493194580078,304976000,16.824308013916017,17.218012046813964,16.751979748408,,16.819582142576003,17.086655547662577,16.69617252643703,16.13092483843403,17.218012046813964,17.867520495925977,16.56850359770195,17.54276627136997,16.893257822257958,40.208087769505894,-0.04982961294638244,0.07139970387980839,953265600
2014-01-13,18.925357818603516,19.375,18.924285888671875,19.133214950561523,16.710521697998047,378492800,16.77315330505371,17.179318523406984,16.771489810943603,,16.783228661050018,17.050833276265955,16.696642991078377,16.140504951815256,17.179318523406984,17.853736031463093,16.504901015350875,17.51652727743504,16.84210976937893,42.43253445458145,-0.07088805248331198,0.042942152607184314,1331758400
2014-01-14,19.222143173217773,19.526071548461914,19.2021427154541,19.51392936706543,17.04302215576172,332561600,16.812765884399415,17.166779136657716,16.794789505004882,,16.869826492620586,17.050089360027457,16.70799968500242,16.155422591549907,17.166779136657716,17.841559230942917,16.491999042372516,17.504169183800315,16.829389089515118,50.07468803323697,-0.060054735803365844,0.022342774925074284,1664320000
2014-01-15,19.768571853637695,20.007143020629883,19.7021427154541,19.90571403503418,17.38519859313965,391638800,16.89947853088379,17.16656084060669,16.821522998809815,,17.04161719279361,17.08200452508576,16.730202927892165,16.175749467609243,17.16656084060669,17.84104022904514,16.492081452168236,17.503800534825913,16.829321146387464,56.47781197600418,-0.023586584017664336,0.01315690313652656,2055958800
2014-01-16,19.81785774230957,19.887500762939453,19.702856063842773,19.79464340209961,17.288190841674805,229278000,17.01008529663086,17.165406513214112,16.840194574991862,,17.123808409087342,17.101641317141862,16.748497613589954,16.1941369283376,17.165406513214112,17.83892140094524,16.491891625482985,17.502163957079674,16.82864906934855,54.34963012498755,-0.0024843873335562705,0.010028645042509995,1826680800
2014-01-17,19.695714950561523,19.716785430908203,19.282142639160156,19.309642791748047,16.864604949951172,426739600,17.058307647705078,17.149654579162597,16.852576446533202,,17.037407256041952,17.07906642502846,16.752304411503438,16.205219044397328,17.149654579162597,17.83637406688594,16.462935091439252,17.49301432302427,16.806294835300925,46.168770941668726,-0.01971334269195424,0.004080247495617148,1399941200
2014-01-21,19.32107162475586,19.645357131958008,19.30071449279785,19.609643936157227,17.126623153686523,328526800,17.141527938842774,17.156844520568846,16.86669454574585,,17.067145888590144,17.08359563728161,16.764577157148786,16.22044886438558,17.156844520568846,17.83920675934092,16.47448228179677,17.498025639954882,16.81566340118281,51.074589319974116,-0.012085421461758727,0.0008471137041419733,1728468000
2014-01-22,19.675357818603516,19.903213500976562,19.56464385986328,19.696786880493164,17.202730178833008,379985200,17.17346954345703,17.16072826385498,16.878489049275718,,17.112340652004434,17.09494178409603,16.77894282999089,16.236684919169836,17.16072826385498,17.84321286386939,16.478243663840573,17.501970563862184,16.81948596384778,52.43065980283704,9.981138226677899e-05,0.0006976532397669345,2108453200
2014-01-23,19.640714645385742,19.875,19.457500457763672,19.863571166992188,17.348400115966797,403239200,17.16610984802246,17.13903455734253,16.895786635080974,,17.19102713999189,17.119080672845627,16.797613560678624,16.255060376968135,17.13903455734253,17.763444816675474,16.514624298009586,17.451239687009004,16.826829427676056,55.001503403610556,0.021265902625351885,0.004811303116883925,2511692400
2014-01-24,19.78571319580078,19.843570709228516,19.45535659790039,19.502500534057617,17.033037185668945,429354800,17.11507911682129,17.105346488952637,16.90580218633016,,17.13836382188424,17.110886055019275,16.805332368055353,16.267919497773107,17.105346488952637,17.670687668712997,16.540005309192278,17.388017078832817,16.822675899072458,48.8467633624921,0.012449519243610041,0.0063389463422291485,2082337600
2014-01-27,19.645357131958008,19.814285278320312,19.491071701049805,19.66071319580078,17.171222686767578,554878800,17.17640266418457,17.084447574615478,16.92494322458903,,17.149316776845353,17.116632400900066,16.817328771947558,16.282850128996156,17.084447574615478,17.60348307772791,16.565412071503047,17.343965326171695,16.82492982305926,51.41241106102931,0.01642356631998254,0.008355870337779828,2637216400
2014-01-28,18.170000076293945,18.39285659790039,17.93107032775879,18.08928680419922,15.798772811889648,1065523200,16.910832595825195,17.000868320465088,16.916961606343587,,16.699135455193453,16.991121963851455,16.78393349456861,16.274848851027453,17.000868320465088,17.746940532266585,16.25479610866359,17.373904426365836,16.62783221456434,33.46145935911919,-0.09013320808417191,-0.011341945346610519,1571693200
2014-01-29,17.998214721679688,18.120357513427734,17.807857513427734,17.883928298950195,15.619422912597656,502810000,16.594171142578126,16.917008781433104,16.907127952575685,,16.33923127432819,16.860483958970143,16.745752819749892,16.26401536444184,16.917008781433104,17.8711400129979,15.962877549868308,17.3940743972155,16.439943165650707,31.894269903844943,-0.18689781580206954,-0.04645311943770233,1068883200
2014-01-30,17.947856903076172,18.08928680419922,17.739286422729492,17.849285125732422,15.589160919189453,678501600,16.242323303222655,16.821498966217042,16.898169898986815,,16.08920782261528,16.739405574229124,16.707831773829877,16.25286074551205,16.821498966217042,17.903976453494554,15.739021478939533,17.362737709855796,16.28026022257829,31.62512267031272,-0.26299471516002626,-0.08976143858216712,390381600
2014-01-31,17.684999465942383,17.911785125732422,17.626785278320312,17.878570556640625,15.614737510681152,464797200,15.958663368225098,16.73957304954529,16.88616484006246,,15.931051051970572,16.6322943300817,16.671992617661065,16.24231325402724,16.73957304954529,17.927359160647182,15.551786938443396,17.333466105096235,16.145679993994342,32.14629415395913,-0.3175774043367525,-0.1353246317330842,855178800
2014-02-03,17.95035743713379,18.133214950561523,17.832143783569336,17.911785125732422,15.643749237060547,401464000,15.653168678283691,16.67804675102234,16.875315300623576,,15.835283780333897,16.5381471783654,16.638279719936456,16.23241963391209,16.67804675102234,17.960186879306878,15.395906622737801,17.31911681516461,16.03697668688007,32.772256498172496,-0.3544081780337045,-0.17914134099320828,1256642800
